Read.ID,TeamID,EcoplateID,Plate,Day,DayNumber,Sample.ID,Pyruvic.Acid.Methyl.Ester,Tween.40,Tween.80,alpha.Cyclodextrin,Glycogen,D.Cellobiose,alpha.D.Lactose,beta.Methyl.D.Glucoside,D.Xylose,i.Erythritol,D.Mannitol,N.Acetyl.D.Glucosamine,D.Glucosaminic.Acid,Glucose.1.Phosphate,alpha.Glycerol.Phosphate,D.Galactonic.Acid.gamma.Lactone,D.Galacturonic.Acid,X2.Hydroxy.Benzoic.Acid,X4.Hydroxy.Benzoic.Acid,gamma.Hydroxybutyric.Acid,Itaconic.Acid,alpha.Ketobutyric.Acid,D.Malic.Acid,L.Arginine,L.Asparagine,L.Phenylalanine,L.Serine,L.Threonine,Glycyl.L.Glutamic.Acid,Phenylethyl.amine,Putrescine
Team-6_Plate-3_Day-12,W17-6,W17-6-E3,Plate-3,Day-12,12,Sample_3,0.19,0.481,0.838,NA,0.463,0.513,0.395,0.466,0.406,0.296,0.602,0.365,NA,NA,NA,NA,0.12,NA,NA,0.865,NA,NA,NA,0.123,0.33,NA,NA,NA,NA,NA,0
Team-6_Plate-3_Day-4,W17-6,W17-6-E3,Plate-3,Day-4,4,Sample_1,NA,0.797,NA,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,0.775,NA,NA,NA,NA,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-3_Day-4,W17-6,W17-6-E3,Plate-3,Day-4,4,Sample_2,0.775,0.589,0.277,NA,NA,NA,NA,0.037,0.487,0.002,0.941,0.861,0.417,NA,0.008,0.809,1.074,NA,0.102,0.835,0.675,NA,0.96,0.529,0.821,NA,NA,NA,NA,NA,0.364
Team-6_Plate-3_Day-4,W17-6,W17-6-E3,Plate-3,Day-4,4,Sample_3,0.044,NA,NA,NA,NA,NA,NA,0.052,0.023,NA,0.004,NA,0.061,NA,NA,0.008,NA,0.01,0.016,NA,NA,NA,NA,0.019,NA,0.041,NA,NA,NA,NA,NA
Team-6_Plate-3_Day-6,W17-6,W17-6-E3,Plate-3,Day-6,6,Sample_1,NA,1.03,0.092,NA,0.076,NA,NA,0.013,0.861,NA,0.002,NA,NA,NA,NA,0.7,0.004,NA,0.009,NA,0.772,NA,NA,NA,0.034,NA,NA,NA,NA,NA,NA
Team-6_Plate-3_Day-6,W17-6,W17-6-E3,Plate-3,Day-6,6,Sample_2,0.96,0.557,0.481,NA,NA,0.234,NA,0.179,0.888,0.433,1.288,0.866,0.557,NA,NA,0.879,1.008,NA,0.613,0.86,0.733,NA,0.836,0.629,1.22,NA,0.234,NA,0.067,NA,0.457
Team-6_Plate-3_Day-6,W17-6,W17-6-E3,Plate-3,Day-6,6,Sample_3,0.03,0.168,NA,NA,NA,0.043,NA,0.122,0.095,0.012,0.033,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,0.076,0.004,0.073,0.015,NA,NA,NA,NA
Team-6_Plate-3_Day-8,W17-6,W17-6-E3,Plate-3,Day-8,8,Sample_1,0.041,1.054,0.619,NA,0.476,NA,0.027,0.077,1.134,0.074,0.172,NA,NA,0.112,NA,0.679,0.581,0.067,0.149,NA,0.783,NA,NA,0,0.114,NA,NA,NA,0.062,NA,0.139
Team-6_Plate-3_Day-8,W17-6,W17-6-E3,Plate-3,Day-8,8,Sample_2,0.91,0.699,0.43,NA,NA,0.566,0.456,0.361,1.272,0.734,1.647,0.818,0.576,0.094,0.038,0.861,0.991,0.162,0.826,0.9,0.826,NA,0.886,0.823,1.28,NA,0.329,0.116,0.345,NA,0.561
Team-6_Plate-3_Day-8,W17-6,W17-6-E3,Plate-3,Day-8,8,Sample_3,NA,0.521,0.251,NA,0.176,0.301,0.21,0.207,0.219,0.092,0.078,0.01,NA,NA,NA,NA,0.054,NA,NA,0.291,NA,NA,NA,0.03,0.095,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-10,W17-6,W17-6-E4,Plate-4,Day-10,10,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-10,W17-6,W17-6-E4,Plate-4,Day-10,10,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,0.071,NA,NA,NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-10,W17-6,W17-6-E4,Plate-4,Day-10,10,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-12,W17-6,W17-6-E4,Plate-4,Day-12,12,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-12,W17-6,W17-6-E4,Plate-4,Day-12,12,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.015,0.143,NA,0.115,NA,NA,NA,NA,0.027,NA,0.205,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-12,W17-6,W17-6-E4,Plate-4,Day-12,12,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-4,W17-6,W17-6-E4,Plate-4,Day-4,4,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-4,W17-6,W17-6-E4,Plate-4,Day-4,4,Sample_2,0.01,NA,0.029,NA,NA,NA,NA,NA,0.059,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-4,W17-6,W17-6-E4,Plate-4,Day-4,4,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-6,W17-6,W17-6-E4,Plate-4,Day-6,6,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-6,W17-6,W17-6-E4,Plate-4,Day-6,6,Sample_2,0.016,NA,NA,NA,NA,NA,NA,0.009,0.08,0.219,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-6,W17-6,W17-6-E4,Plate-4,Day-6,6,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-8,W17-6,W17-6-E4,Plate-4,Day-8,8,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-8,W17-6,W17-6-E4,Plate-4,Day-8,8,Sample_2,0.048,NA,NA,NA,NA,NA,NA,0.007,0.09,NA,NA,NA,NA,NA,NA,0.027,0.009,0.033,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-6_Plate-4_Day-8,W17-6,W17-6-E4,Plate-4,Day-8,8,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.055,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-10,W17-7,W17-7-E1,Plate-1,Day-10,10,Sample_1,NA,0.148,NA,NA,0.037,0.499,NA,0.583,0.427,0.303,0.527,0.044,NA,NA,NA,NA,0.327,NA,0.055,NA,NA,NA,NA,NA,0.184,0.29,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-10,W17-7,W17-7-E1,Plate-1,Day-10,10,Sample_2,0.511,1.145,0.601,0.117,NA,0.51,0.259,0.38,0.278,0.166,0.546,0.344,0.075,NA,NA,NA,0.217,NA,NA,NA,NA,NA,0.093,0.164,0.217,NA,0.258,NA,NA,NA,NA
Team-7_Plate-1_Day-10,W17-7,W17-7-E1,Plate-1,Day-10,10,Sample_3,0.434,0.244,0.366,NA,0.174,0.574,0.114,0.424,0.257,0.509,0.129,0.029,NA,NA,NA,0.015,NA,NA,0.007,NA,NA,NA,NA,0.089,0.253,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-12,W17-7,W17-7-E1,Plate-1,Day-12,12,Sample_1,NA,0.342,NA,NA,0.15,0.698,NA,0.685,0.586,0.769,0.725,0.186,NA,NA,NA,NA,0.42,0,0.13,NA,NA,NA,NA,NA,0.111,0.336,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-12,W17-7,W17-7-E1,Plate-1,Day-12,12,Sample_2,0.633,1.471,0.851,0.162,0.075,0.592,0.415,0.521,0.467,0.314,0.883,0.507,0.151,NA,NA,NA,0.376,NA,0.053,NA,NA,NA,0.275,0.194,0.367,NA,0.552,NA,NA,NA,NA
Team-7_Plate-1_Day-12,W17-7,W17-7-E1,Plate-1,Day-12,12,Sample_3,0.639,0.423,0.518,0.051,0.326,0.76,0.179,0.549,0.493,0.787,0.372,0.295,NA,NA,NA,0.045,NA,NA,0.07,NA,NA,NA,NA,0.147,0.344,NA,0.014,0.036,NA,NA,NA
Team-7_Plate-1_Day-4,W17-7,W17-7-E1,Plate-1,Day-4,4,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-4,W17-7,W17-7-E1,Plate-1,Day-4,4,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.018,0.027,0.001,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-4,W17-7,W17-7-E1,Plate-1,Day-4,4,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-6,W17-7,W17-7-E1,Plate-1,Day-6,6,Sample_1,NA,0.04,NA,NA,NA,0.049,NA,0.327,0.023,NA,0.04,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-6,W17-7,W17-7-E1,Plate-1,Day-6,6,Sample_2,0.001,0.256,0.027,NA,NA,0.165,NA,0.123,0.058,0.051,0.054,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-6,W17-7,W17-7-E1,Plate-1,Day-6,6,Sample_3,0.041,NA,NA,NA,0.015,0.162,NA,0.13,NA,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-8,W17-7,W17-7-E1,Plate-1,Day-8,8,Sample_1,NA,0.196,NA,NA,NA,0.348,NA,0.498,0.273,0.185,0.293,0.043,NA,NA,NA,NA,0.194,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-1_Day-8,W17-7,W17-7-E1,Plate-1,Day-8,8,Sample_2,0.044,0.783,0.454,0.144,NA,0.324,0.125,0.23,0.219,0.147,0.304,0.17,0.022,NA,NA,0.009,0.144,NA,NA,NA,NA,NA,NA,0.129,0.059,NA,0.075,NA,NA,NA,NA
Team-7_Plate-1_Day-8,W17-7,W17-7-E1,Plate-1,Day-8,8,Sample_3,0.304,0.178,0.056,NA,0.085,0.426,0.054,0.3,0.074,0.395,0.101,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.01,0.165,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-10,W17-7,W17-7-E2,Plate-2,Day-10,10,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA,0.033,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-10,W17-7,W17-7-E2,Plate-2,Day-10,10,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-10,W17-7,W17-7-E2,Plate-2,Day-10,10,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-12,W17-7,W17-7-E2,Plate-2,Day-12,12,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-12,W17-7,W17-7-E2,Plate-2,Day-12,12,Sample_2,NA,NA,0.004,NA,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,0.078,NA,NA,NA,NA,NA,NA,NA,0.063,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-12,W17-7,W17-7-E2,Plate-2,Day-12,12,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-4,W17-7,W17-7-E2,Plate-2,Day-4,4,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-4,W17-7,W17-7-E2,Plate-2,Day-4,4,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-4,W17-7,W17-7-E2,Plate-2,Day-4,4,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA,NA,0.023,0.016,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-6,W17-7,W17-7-E2,Plate-2,Day-6,6,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,0.013,NA,0.02,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-6,W17-7,W17-7-E2,Plate-2,Day-6,6,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.005,0.002,NA,NA,NA,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,NA,0.028,0,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-6,W17-7,W17-7-E2,Plate-2,Day-6,6,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-8,W17-7,W17-7-E2,Plate-2,Day-8,8,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-8,W17-7,W17-7-E2,Plate-2,Day-8,8,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.025,0.015,NA,NA,NA,NA,NA,NA,0.062,0.013,NA,NA,NA,NA,NA,NA,0.037,0.009,NA,NA,NA,NA,NA,NA
Team-7_Plate-2_Day-8,W17-7,W17-7-E2,Plate-2,Day-8,8,Sample_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,0.007,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-10,W17-7,W17-7-E3,Plate-3,Day-10,10,Sample_1,NA,0.054,NA,NA,NA,0.02,NA,0.32,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-10,W17-7,W17-7-E3,Plate-3,Day-10,10,Sample_2,NA,0.386,0.147,NA,0.159,NA,0.018,0.335,0.367,0.146,0.144,0.22,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,0.017,0.264,NA,0.034,0.09,NA,NA,0.028
Team-7_Plate-3_Day-10,W17-7,W17-7-E3,Plate-3,Day-10,10,Sample_3,0.122,NA,NA,NA,NA,NA,NA,0.071,NA,NA,0.238,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-12,W17-7,W17-7-E3,Plate-3,Day-12,12,Sample_1,NA,0.222,NA,NA,NA,0.09,0.103,0.431,0.506,NA,0.029,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-12,W17-7,W17-7-E3,Plate-3,Day-12,12,Sample_2,NA,0.278,0.306,NA,0.312,NA,0.099,0.392,0.535,0.331,0.323,0.349,0.092,NA,NA,0.035,0.093,NA,0.002,NA,NA,NA,NA,0.09,0.368,NA,0.333,0.198,NA,NA,0.068
Team-7_Plate-3_Day-12,W17-7,W17-7-E3,Plate-3,Day-12,12,Sample_3,0.178,NA,NA,NA,NA,NA,NA,0.312,NA,NA,0.473,NA,NA,NA,NA,NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-4,W17-7,W17-7-E3,Plate-3,Day-4,4,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-4,W17-7,W17-7-E3,Plate-3,Day-4,4,Sample_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-4,W17-7,W17-7-E3,Plate-3,Day-4,4,Sample_3,0.011,NA,NA,NA,NA,NA,NA,0.023,NA,NA,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.057,NA,0,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-6,W17-7,W17-7-E3,Plate-3,Day-6,6,Sample_1,NA,0.011,NA,NA,NA,NA,NA,0.011,0.085,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-6,W17-7,W17-7-E3,Plate-3,Day-6,6,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.125,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-6,W17-7,W17-7-E3,Plate-3,Day-6,6,Sample_3,0.003,NA,NA,NA,NA,NA,NA,0.013,NA,NA,0,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-8,W17-7,W17-7-E3,Plate-3,Day-8,8,Sample_1,NA,0.128,NA,NA,NA,NA,NA,0.09,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-3_Day-8,W17-7,W17-7-E3,Plate-3,Day-8,8,Sample_2,NA,0.254,0.034,NA,0.047,NA,0.01,0.305,0.231,0.02,0.04,0.107,NA,NA,NA,0.027,0.051,NA,NA,NA,NA,NA,NA,0.015,0.182,NA,NA,NA,NA,NA,0.007
Team-7_Plate-3_Day-8,W17-7,W17-7-E3,Plate-3,Day-8,8,Sample_3,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-10,W17-7,W17-7-E4,Plate-4,Day-10,10,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,0.004,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-10,W17-7,W17-7-E4,Plate-4,Day-10,10,Sample_2,NA,NA,NA,NA,NA,NA,NA,0.081,0.032,NA,0.023,NA,NA,NA,NA,0.048,0.02,NA,0.001,0.012,NA,NA,NA,0.05,0.031,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-10,W17-7,W17-7-E4,Plate-4,Day-10,10,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.054,0.001,NA,NA,NA,NA,NA,NA,0.041,NA,NA,NA,NA,NA,NA,NA,0.045,0.013,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-12,W17-7,W17-7-E4,Plate-4,Day-12,12,Sample_1,NA,NA,NA,NA,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-12,W17-7,W17-7-E4,Plate-4,Day-12,12,Sample_2,NA,0.253,NA,0.007,NA,NA,NA,0.076,0.027,NA,0.046,NA,NA,NA,NA,0.065,0.039,0.03,0.034,0.036,NA,NA,NA,0.061,0.039,NA,0.017,NA,NA,NA,NA
Team-7_Plate-4_Day-12,W17-7,W17-7-E4,Plate-4,Day-12,12,Sample_3,NA,NA,NA,NA,NA,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,0.014,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-4,W17-7,W17-7-E4,Plate-4,Day-4,4,Sample_1,NA,0.014,0.003,NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,0.019,NA,0.075,0.035,0.082,NA,NA,NA,0.081,NA,0.078,0.06,0.014,0.004,NA,NA
Team-7_Plate-4_Day-4,W17-7,W17-7-E4,Plate-4,Day-4,4,Sample_2,0.029,0.032,0.055,NA,NA,NA,NA,0.155,0.128,NA,0.135,0.027,NA,0.025,NA,0.098,0.127,0.119,0.127,0.191,0.057,0.026,NA,0.116,0.109,0.075,0.103,0.088,0.041,0.019,NA
Team-7_Plate-4_Day-4,W17-7,W17-7-E4,Plate-4,Day-4,4,Sample_3,0.032,0.008,NA,0.004,NA,NA,NA,0.079,0.039,0.034,0.024,0.009,NA,NA,NA,0.073,NA,NA,NA,NA,NA,NA,NA,0.082,0.086,0.067,0.037,NA,0.053,NA,NA
Team-7_Plate-4_Day-6,W17-7,W17-7-E4,Plate-4,Day-6,6,Sample_1,NA,NA,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035,0.008,NA,NA,NA,NA,0.022,NA,0.023,0.01,NA,NA,NA,NA
Team-7_Plate-4_Day-6,W17-7,W17-7-E4,Plate-4,Day-6,6,Sample_2,0.008,0.025,0.03,NA,NA,NA,NA,0.115,0.088,NA,0.113,NA,NA,NA,NA,0.075,0.09,0.087,0.105,0.118,0.039,0.009,NA,0.096,0.092,0.057,0.089,0.048,0.036,0.008,NA
Team-7_Plate-4_Day-6,W17-7,W17-7-E4,Plate-4,Day-6,6,Sample_3,0.025,NA,NA,NA,NA,NA,NA,0.055,0.016,0.008,0.002,NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,0.062,0.056,0.046,0.029,NA,0.032,NA,NA
Team-7_Plate-4_Day-8,W17-7,W17-7-E4,Plate-4,Day-8,8,Sample_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA
Team-7_Plate-4_Day-8,W17-7,W17-7-E4,Plate-4,Day-8,8,Sample_2,0.004,NA,NA,NA,NA,NA,NA,0.108,0.086,NA,0.086,NA,NA,NA,NA,0.089,0.108,0.085,0.08,0.089,0.029,0.002,NA,0.088,0.093,0.043,0.049,0.045,0.028,0,NA
Team-7_Plate-4_Day-8,W17-7,W17-7-E4,Plate-4,Day-8,8,Sample_3,0.011,NA,NA,NA,NA,NA,NA,0.045,0.015,NA,NA,NA,NA,NA,NA,0.054,NA,NA,NA,NA,NA,NA,NA,0.057,0.044,0.044,0.014,NA,0.047,NA,NA
Team-8_Plate-1_Day-0,W17-8,W17-8-E1,Plate-1,Day-0,0,Sample_1,0,0.074,0.087,NA,NA,NA,NA,0.028,NA,0.087,0.064,0.009,NA,0.013,NA,0.037,NA,0.024,NA,NA,NA,NA,NA,0.095,0.021,NA,0.018,0.019,0.021,NA,NA
Team-8_Plate-1_Day-0,W17-8,W17-8-E1,Plate-1,Day-0,0,Sample_2,NA,0.104,0.177,0.088,0.049,NA,NA,0.024,NA,NA,0.074,NA,0.05,NA,NA,0.081,NA,0.048,NA,0.074,NA,NA,NA,0.066,0.006,0.057,0.029,0.001,NA,NA,NA
Team-8_Plate-1_Day-0,W17-8,W17-8-E1,Plate-1,Day-0,0,Sample_3,NA,0.07,0.032,0.026,0.067,0.285,NA,0.076,NA,NA,0.012,NA,NA,NA,NA,0.107,0.039,NA,0.02,NA,NA,0.049,0.035,0.149,NA,NA,NA,NA,NA,0.09,0
Team-8_Plate-1_Day-10,W17-8,W17-8-E1,Plate-1,Day-10,10,Sample_1,0.55,0.011,NA,NA,NA,NA,NA,NA,NA,0.008,0.139,0.052,0.08,0.09,NA,NA,NA,NA,NA,NA,0.072,0.084,0.046,0.147,0.21,0.153,0.255,0.137,0.107,NA,NA
Team-8_Plate-1_Day-10,W17-8,W17-8-E1,Plate-1,Day-10,10,Sample_2,0.681,0.839,1.023,NA,NA,0.352,NA,0.826,0.355,NA,0.585,0.458,0.298,NA,NA,NA,0.376,NA,NA,NA,NA,NA,0.143,0.318,0.205,0,NA,NA,NA,NA,NA
Team-8_Plate-1_Day-10,W17-8,W17-8-E1,Plate-1,Day-10,10,Sample_3,0.095,0.151,0.721,NA,NA,0.222,0.295,NA,0.202,0.169,0.565,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245,NA,NA,NA,NA,NA
